instancia,lucro_guloso,lucro_sa,tempo_guloso_ms,tempo_sa_ms,tempo_total_ms
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.2_eps_0_s_200\test.in,1018993,1018993,0,1,1,10000.000000,0.990000,0.100000,3761902960
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.2_eps_0_s_300\test.in,1029158,1029158,0,1,1,10000.000000,0.990000,0.100000,571991554
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.2_eps_1e-05_s_100\test.in,1009728,1009728,0,1,1,10000.000000,0.990000,0.100000,1253535512
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.2_eps_1e-05_s_200\test.in,1017726,1017726,0,1,1,10000.000000,0.990000,0.100000,3744364327
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.2_eps_1e-05_s_300\test.in,1025363,1025363,0,1,1,10000.000000,0.990000,0.100000,3923478953
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_0.0001_s_100\test.in,1010111,1010111,0,1,1,10000.000000,0.990000,0.100000,1186214506
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_0.0001_s_200\test.in,1020493,1020493,0,1,1,10000.000000,0.990000,0.100000,2645325684
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_0.0001_s_300\test.in,1032120,1032120,0,1,1,10000.000000,0.990000,0.100000,482341881
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_0.001_s_100\test.in,1010273,1010273,0,1,1,10000.000000,0.990000,0.100000,3799418004
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_0.001_s_200\test.in,1019660,1019660,0,1,1,10000.000000,0.990000,0.100000,1187019504
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_0.001_s_300\test.in,1032922,1032922,0,2,2,10000.000000,0.990000,0.100000,2472996253
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_0.01_s_100\test.in,1008650,1008650,0,2,2,10000.000000,0.990000,0.100000,2333674941
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_0.01_s_200\test.in,1015839,1015839,0,1,1,10000.000000,0.990000,0.100000,3770034469
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_0.01_s_300\test.in,1026888,1026888,0,1,1,10000.000000,0.990000,0.100000,982354596
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_0.1_s_100\test.in,959335,959335,0,1,1,10000.000000,0.990000,0.100000,417598493
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_0.1_s_200\test.in,967284,967284,0,1,1,10000.000000,0.990000,0.100000,3450309732
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_0.1_s_300\test.in,1009838,1009838,0,0,0,10000.000000,0.990000,0.100000,2399155691
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_0_s_100\test.in,1010292,1010292,0,1,1,10000.000000,0.990000,0.100000,819063002
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_0_s_200\test.in,1021881,1021881,0,1,1,10000.000000,0.990000,0.100000,437482785
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_0_s_300\test.in,1031512,1031512,0,1,1,10000.000000,0.990000,0.100000,1730069173
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_1e-05_s_100\test.in,1011330,1011330,0,1,1,10000.000000,0.990000,0.100000,1793456273
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_1e-05_s_200\test.in,1020290,1020290,0,1,1,10000.000000,0.990000,0.100000,2659360565
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_10_f_0.3_eps_1e-05_s_300\test.in,1031046,1031046,0,1,1,10000.000000,0.990000,0.100000,1901365001
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_0.0001_s_100\test.in,1011302,1011302,0,1,1,10000.000000,0.990000,0.100000,3266347496
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_0.0001_s_200\test.in,1023784,1023784,0,1,1,10000.000000,0.990000,0.100000,2535783570
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_0.0001_s_300\test.in,1033403,1033403,0,1,1,10000.000000,0.990000,0.100000,2670302909
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_0.001_s_100\test.in,1011891,1011891,0,1,1,10000.000000,0.990000,0.100000,2278759610
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_0.001_s_200\test.in,1019817,1019817,0,1,1,10000.000000,0.990000,0.100000,3708400080
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_0.001_s_300\test.in,1032562,1032562,0,1,1,10000.000000,0.990000,0.100000,2360156927
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_0.01_s_100\test.in,999606,999922,0,1,1,10000.000000,0.990000,0.100000,971396962
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_0.01_s_200\test.in,1012836,1012836,0,1,1,10000.000000,0.990000,0.100000,2900310898
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_0.01_s_300\test.in,1020847,1020847,0,1,1,10000.000000,0.990000,0.100000,1600942934
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_0.1_s_100\test.in,912057,912057,0,0,0,10000.000000,0.990000,0.100000,1769873213
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_0.1_s_200\test.in,938925,938925,0,1,1,10000.000000,0.990000,0.100000,1383715381
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_0.1_s_300\test.in,927466,927466,0,1,1,10000.000000,0.990000,0.100000,59490953
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_0_s_100\test.in,1011231,1011231,0,1,1,10000.000000,0.990000,0.100000,990214086
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_0_s_200\test.in,1022454,1022454,0,1,1,10000.000000,0.990000,0.100000,1361992608
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_0_s_300\test.in,1034660,1034660,0,1,1,10000.000000,0.990000,0.100000,3578772934
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_1e-05_s_100\test.in,1012164,1012164,0,1,1,10000.000000,0.990000,0.100000,1706480033
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_1e-05_s_200\test.in,1022847,1022847,0,1,1,10000.000000,0.990000,0.100000,613517928
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.1_eps_1e-05_s_300\test.in,1033648,1033648,0,1,1,10000.000000,0.990000,0.100000,1459382053
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_0.0001_s_100\test.in,1012371,1012371,0,1,1,10000.000000,0.990000,0.100000,3366070499
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_0.0001_s_200\test.in,1024238,1024238,0,1,1,10000.000000,0.990000,0.100000,1152324878
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_0.0001_s_300\test.in,1036817,1036817,0,1,1,10000.000000,0.990000,0.100000,1051032949
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_0.001_s_100\test.in,1012045,1012045,0,1,1,10000.000000,0.990000,0.100000,3820431509
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_0.001_s_200\test.in,1025641,1025641,0,1,1,10000.000000,0.990000,0.100000,2416084262
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_0.001_s_300\test.in,1033843,1033843,0,1,1,10000.000000,0.990000,0.100000,2907622215
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_0.01_s_100\test.in,1008408,1008408,0,1,1,10000.000000,0.990000,0.100000,1185562688
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_0.01_s_200\test.in,1014720,1014720,0,1,1,10000.000000,0.990000,0.100000,2312976045
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_0.01_s_300\test.in,1024555,1024555,0,1,1,10000.000000,0.990000,0.100000,294012342
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100\test.in,933715,933715,0,0,0,10000.000000,0.990000,0.100000,3243456244
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_200\test.in,946704,946704,0,0,0,10000.000000,0.990000,0.100000,1191277382
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_300\test.in,954632,954632,0,1,1,10000.000000,0.990000,0.100000,3089143234
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_0_s_100\test.in,1012029,1012029,0,1,1,10000.000000,0.990000,0.100000,932948754
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_0_s_200\test.in,1023717,1023717,0,1,1,10000.000000,0.990000,0.100000,576110568
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_0_s_300\test.in,1033986,1033986,0,1,1,10000.000000,0.990000,0.100000,4110746784
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_1e-05_s_100\test.in,1012002,1012002,0,1,1,10000.000000,0.990000,0.100000,4101489211
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_1e-05_s_200\test.in,1024386,1024386,0,1,1,10000.000000,0.990000,0.100000,351171841
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.2_eps_1e-05_s_300\test.in,1037863,1037863,0,1,1,10000.000000,0.990000,0.100000,1220060830
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_0.0001_s_100\test.in,1012660,1012660,0,1,1,10000.000000,0.990000,0.100000,4220226680
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_0.0001_s_200\test.in,1025403,1025403,0,1,1,10000.000000,0.990000,0.100000,4118101130
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_0.0001_s_300\test.in,1035535,1035535,0,1,1,10000.000000,0.990000,0.100000,2926316172
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_0.001_s_100\test.in,1011731,1011731,0,1,1,10000.000000,0.990000,0.100000,4225960297
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_0.001_s_200\test.in,1024411,1024411,0,1,1,10000.000000,0.990000,0.100000,39965194
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_0.001_s_300\test.in,1037756,1037756,0,1,1,10000.000000,0.990000,0.100000,3786333988
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_0.01_s_100\test.in,1009251,1009251,0,1,1,10000.000000,0.990000,0.100000,837710701
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_0.01_s_200\test.in,1018156,1018156,0,1,1,10000.000000,0.990000,0.100000,1691883098
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_0.01_s_300\test.in,1028205,1028205,0,1,1,10000.000000,0.990000,0.100000,494897280
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_0.1_s_100\test.in,940231,940231,0,1,1,10000.000000,0.990000,0.100000,69309784
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_0.1_s_200\test.in,944711,944711,0,0,0,10000.000000,0.990000,0.100000,2294759668
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_0.1_s_300\test.in,984256,984256,0,1,1,10000.000000,0.990000,0.100000,4163107463
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_0_s_100\test.in,1013424,1013424,0,1,1,10000.000000,0.990000,0.100000,3442954922
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_0_s_200\test.in,1026749,1026749,0,1,1,10000.000000,0.990000,0.100000,2016237379
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_0_s_300\test.in,1039527,1039527,0,1,1,10000.000000,0.990000,0.100000,2373342463
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_1e-05_s_100\test.in,1012451,1012451,0,1,1,10000.000000,0.990000,0.100000,2929195615
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_1e-05_s_200\test.in,1026296,1026296,0,1,1,10000.000000,0.990000,0.100000,1249069660
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_14_f_0.3_eps_1e-05_s_300\test.in,1039666,1039666,0,1,1,10000.000000,0.990000,0.100000,2265126644
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_0.0001_s_100\test.in,505233,505233,0,0,0,10000.000000,0.990000,0.100000,2704266460
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_0.0001_s_200\test.in,510614,510614,0,0,0,10000.000000,0.990000,0.100000,1100824072
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_0.0001_s_300\test.in,514881,514881,0,1,1,10000.000000,0.990000,0.100000,2017220538
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_0.001_s_100\test.in,505891,505891,0,0,0,10000.000000,0.990000,0.100000,1036741391
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_0.001_s_200\test.in,510720,510720,0,0,0,10000.000000,0.990000,0.100000,881263088
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_0.001_s_300\test.in,515158,515158,0,0,0,10000.000000,0.990000,0.100000,2232785178
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_0.01_s_100\test.in,515034,515034,0,0,0,10000.000000,0.990000,0.100000,3611188146
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_0.01_s_200\test.in,521453,521453,0,1,1,10000.000000,0.990000,0.100000,826400679
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_0.01_s_300\test.in,525390,525390,0,0,0,10000.000000,0.990000,0.100000,1781036222
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_0.1_s_100\test.in,605344,605344,0,0,0,10000.000000,0.990000,0.100000,1530634106
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_0.1_s_200\test.in,610137,610137,0,1,1,10000.000000,0.990000,0.100000,1896444479
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_0.1_s_300\test.in,615322,615322,0,0,0,10000.000000,0.990000,0.100000,1057532649
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_0_s_100\test.in,504947,504947,0,0,0,10000.000000,0.990000,0.100000,755677343
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_0_s_200\test.in,509526,509526,0,0,0,10000.000000,0.990000,0.100000,3054271990
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_0_s_300\test.in,515225,515225,0,1,1,10000.000000,0.990000,0.100000,2744310920
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_1e-05_s_100\test.in,505263,505263,0,0,0,10000.000000,0.990000,0.100000,3937743904
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_1e-05_s_200\test.in,509892,509892,0,0,0,10000.000000,0.990000,0.100000,3487945849
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.1_eps_1e-05_s_300\test.in,515280,515280,0,0,0,10000.000000,0.990000,0.100000,3954679366
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_0.0001_s_100\test.in,510425,510425,0,0,0,10000.000000,0.990000,0.100000,3966496500
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_0.0001_s_200\test.in,520334,520334,0,0,0,10000.000000,0.990000,0.100000,3082983161
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_0.0001_s_300\test.in,530310,530310,0,0,0,10000.000000,0.990000,0.100000,2769193593
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_0.001_s_100\test.in,511418,511418,0,0,0,10000.000000,0.990000,0.100000,3696894383
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_0.001_s_200\test.in,520044,520044,0,0,0,10000.000000,0.990000,0.100000,1868663077
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_0.001_s_300\test.in,530699,530699,0,0,0,10000.000000,0.990000,0.100000,1920551430
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_0.01_s_100\test.in,520446,520446,0,0,0,10000.000000,0.990000,0.100000,851908147
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_0.01_s_200\test.in,530118,530118,0,0,0,10000.000000,0.990000,0.100000,314805834
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_0.01_s_300\test.in,539097,539097,0,0,0,10000.000000,0.990000,0.100000,1131706337
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_0.1_s_100\test.in,610668,610668,0,0,0,10000.000000,0.990000,0.100000,330568917
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_0.1_s_200\test.in,620010,620010,0,0,0,10000.000000,0.990000,0.100000,2959790023
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_0.1_s_300\test.in,631000,631000,0,0,0,10000.000000,0.990000,0.100000,89106127
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_0_s_100\test.in,510264,510264,0,0,0,10000.000000,0.990000,0.100000,4075200434
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_0_s_200\test.in,520017,520017,0,0,0,10000.000000,0.990000,0.100000,1345129446
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_0_s_300\test.in,528839,528839,0,1,1,10000.000000,0.990000,0.100000,853711025
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_1e-05_s_100\test.in,509988,509988,0,0,0,10000.000000,0.990000,0.100000,4196956539
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_1e-05_s_200\test.in,521020,521020,0,0,0,10000.000000,0.990000,0.100000,992365579
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.2_eps_1e-05_s_300\test.in,530241,530241,0,0,0,10000.000000,0.990000,0.100000,41844111
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.3_eps_0.0001_s_100\test.in,515284,515284,0,1,1,10000.000000,0.990000,0.100000,958306126
C:\Users\adria\Desktop\knapsack\problemInstances\n_1000_c_1000000_g_2_f_0.3_eps_0.0001_s_200\test.in,528961,528961,0,0,0,10000.000000,0.990000,0.100000,1405302705
